0.00000000e+00,0.00000000e+00.1,0.00000000e+00.2,-1.12877956e-08,0.00000000e+00.3,-2.27256391e-09,0.00000000e+00.4,0.00000000e+00.5
1.61684162e-05,4.92650543,1.61684162e-05,-0.0931175299,1.61684162e-05,-0.13174557,1.61684162e-05,0.223932065
1.61686114e-05,4.90634623,1.61686114e-05,-0.102873454,1.61686114e-05,-0.121254036,1.61686114e-05,0.223015738
1.61687435e-05,4.88390818,1.61687435e-05,-0.107372085,1.61687435e-05,-0.114511901,1.61687435e-05,0.221995826
1.61688759e-05,4.83229974,1.61688759e-05,-0.117185516,1.61688759e-05,-0.102236181,1.61688759e-05,0.219649988
1.61691157e-05,3.91004474,1.61691157e-05,-0.0899249187,1.61691157e-05,-0.0753109556,1.61691157e-05,0.177729306
1.6169409e-05,2.0920724,1.6169409e-05,-0.0342344265,1.6169409e-05,-0.0425461913,1.6169409e-05,0.0950941998
1.61696453e-05,1.81107355,1.61696453e-05,-0.0639607424,1.61696453e-05,-0.0167650288,1.61696453e-05,0.082321525
1.61699083e-05,1.83380872,1.61699083e-05,-0.08002233,1.61699083e-05,-0.0039854248,1.61699083e-05,0.0833549419
1.61702899e-05,1.80730795,1.61702899e-05,-0.0807805031,1.61702899e-05,-0.000515656599,1.61702899e-05,0.0821503613
1.61707207e-05,1.82977722,1.61707207e-05,-0.0841606542,1.61707207e-05,0.000208220522,1.61707207e-05,0.083171692
1.61713155e-05,1.80781279,1.61713155e-05,-0.0811966851,1.61713155e-05,-0.000218162383,1.61713155e-05,0.0821733085
1.61723155e-05,1.82853444,1.61723155e-05,-0.0840672707,1.61723155e-05,0.000217231989,1.61723155e-05,0.0831152018
1.61733155e-05,1.80790569,1.61733155e-05,-0.0812335009,1.61733155e-05,-0.000219691138,1.61733155e-05,0.0821775315
1.61743155e-05,1.82758532,1.61743155e-05,-0.0839925278,1.61743155e-05,0.000218586844,1.61743155e-05,0.0830720598
1.61753155e-05,1.80800659,1.61753155e-05,-0.0812693291,1.61753155e-05,-0.000220634824,1.61753155e-05,0.0821821176
1.6176e-05,1.82659054,1.6176e-05,-0.0839091969,1.6176e-05,0.000219182724,1.6176e-05,0.0830268428
1.6176058e-05,1.81681772,1.6176058e-05,-0.0825757959,1.6176058e-05,1.52423728e-05,1.6176058e-05,0.0825826237
1.6176174e-05,1.81504003,1.6176174e-05,-0.0824348164,1.6176174e-05,5.25837686e-05,1.6176174e-05,0.0825018197
1.6176406e-05,1.81650374,1.6176406e-05,-0.0826059675,1.6176406e-05,3.28265751e-05,1.6176406e-05,0.0825683517
1.61766487e-05,1.81507306,1.61766487e-05,-0.0826040751,1.61766487e-05,-0.00325309609,1.61766487e-05,0.0825033208
1.6176818e-05,1.8162921,1.6176818e-05,-0.0826260355,1.6176818e-05,-0.00721891108,1.6176818e-05,0.0825587316
1.61769764e-05,1.81521014,1.61769764e-05,-0.082555822,1.61769764e-05,-0.011107566,1.61769764e-05,0.0825095521
1.6177e-05,1.81586297,1.6177e-05,-0.082617049,1.6177e-05,-0.0114471678,1.6177e-05,0.0825392258
1.61770116e-05,1.81575345,1.61770116e-05,-0.0825742557,1.61770116e-05,-0.0116761374,1.61770116e-05,0.0825342478
1.61770347e-05,1.8157023,1.61770347e-05,-0.0824617645,1.61770347e-05,-0.011892236,1.61770347e-05,0.082531923
1.6177081e-05,1.81576055,1.6177081e-05,-0.082388727,1.6177081e-05,-0.0121012559,1.6177081e-05,0.0825345704
1.61771737e-05,1.81570917,1.61771737e-05,-0.082445472,1.61771737e-05,-0.0121284039,1.61771737e-05,0.0825322349
1.6177352e-05,1.81566831,1.6177352e-05,-0.0825696051,1.6177352e-05,-0.0117061272,1.6177352e-05,0.0825303775
1.617756e-05,1.81579788,1.617756e-05,-0.0819863893,1.617756e-05,-0.0122582414,1.617756e-05,0.0825362673
1.61777803e-05,1.81772266,1.61777803e-05,-0.0755083332,1.61777803e-05,-0.0268538724,1.61777803e-05,0.0826237572
1.61780574e-05,1.82873761,1.61780574e-05,-0.0391906145,1.61780574e-05,-0.0772530392,1.61780574e-05,0.0831244367
1.61783122e-05,1.85119583,1.61783122e-05,0.0302251763,1.61783122e-05,-0.120479281,1.61783122e-05,0.0841452649
1.61785176e-05,2.24228209,1.61785176e-05,-0.00553724439,1.61785176e-05,-0.0975405872,1.61785176e-05,0.101921913
1.61787103e-05,2.48783364,1.61787103e-05,-0.0584530561,1.61787103e-05,-0.0551032148,1.61787103e-05,0.113083347
1.6178894e-05,2.48095404,1.6178894e-05,-0.08314601,1.6178894e-05,-0.0298105712,1.6178894e-05,0.112770638
1.61790852e-05,2.48274169,1.61790852e-05,-0.098294844,1.61790852e-05,-0.0143469802,1.61790852e-05,0.112851895
1.61794006e-05,2.47630162,1.61794006e-05,-0.109871281,1.61794006e-05,-0.00283182461,1.61794006e-05,0.112559165
1.61797669e-05,2.47925015,1.61797669e-05,-0.11190188,1.61797669e-05,-0.000587666676,1.61797669e-05,0.112693189
1.61802755e-05,2.47559484,1.61802755e-05,-0.112947079,1.61802755e-05,0.000220646181,1.61802755e-05,0.112527038
1.61809979e-05,2.47886878,1.61809979e-05,-0.112259524,1.61809979e-05,-0.000214007838,1.61809979e-05,0.112675853
1.61819979e-05,2.47538967,1.61819979e-05,-0.11292275,1.61819979e-05,0.000204045552,1.61819979e-05,0.112517712
1.61829979e-05,2.47849697,1.61829979e-05,-0.112245517,1.61829979e-05,-0.000210238491,1.61829979e-05,0.112658953
1.61839979e-05,2.47512508,1.61839979e-05,-0.112909628,1.61839979e-05,0.000202456337,1.61839979e-05,0.112505685
1.61849979e-05,2.47812742,1.61849979e-05,-0.112229276,1.61849979e-05,-0.00020951728,1.61849979e-05,0.112642155
1.61859979e-05,2.47485873,1.61859979e-05,-0.112897067,1.61859979e-05,0.000202114542,1.61859979e-05,0.112493579
1.61869979e-05,2.47775953,1.61869979e-05,-0.112213053,1.61869979e-05,-0.000209364234,1.61869979e-05,0.112625433
1.61879979e-05,2.47459086,1.61879979e-05,-0.112884311,1.61879979e-05,0.000202074468,1.61879979e-05,0.112481403
1.61889979e-05,2.47739323,1.61889979e-05,-0.112197067,1.61889979e-05,-0.000209400065,1.61889979e-05,0.112608783
1.61899979e-05,2.47432149,1.61899979e-05,-0.112871329,1.61899979e-05,0.000202168976,1.61899979e-05,0.112469159
1.61909979e-05,2.47702847,1.61909979e-05,-0.112181289,1.61909979e-05,-0.000209539566,1.61909979e-05,0.112592203
1.61919979e-05,2.47405067,1.61919979e-05,-0.112858167,1.61919979e-05,0.000202346611,1.61919979e-05,0.112456849
1.61929979e-05,2.47666522,1.61929979e-05,-0.112165674,1.61929979e-05,-0.000209746964,1.61929979e-05,0.112575692
1.61939979e-05,2.47377843,1.61939979e-05,-0.112844862,1.61939979e-05,0.000202580083,1.61939979e-05,0.112444474
1.61949979e-05,2.47630345,1.61949979e-05,-0.11215019,1.61949979e-05,-0.000210000354,1.61949979e-05,0.112559248
1.61959979e-05,2.47350481,1.61959979e-05,-0.112831444,1.61959979e-05,0.000202851451,1.61959979e-05,0.112432037
1.61969979e-05,2.47594311,1.61969979e-05,-0.112134808,1.61969979e-05,-0.000210284868,1.61969979e-05,0.112542869
1.61979979e-05,2.47323675,1.61979979e-05,-0.112818435,1.61979979e-05,0.000203350145,1.61979979e-05,0.112419852
1.61989979e-05,2.47558433,1.61989979e-05,-0.112119323,1.61989979e-05,-0.000210794662,1.61989979e-05,0.11252656
1.61999979e-05,2.47295989,1.61999979e-05,-0.112804884,1.61999979e-05,0.000203726603,1.61999979e-05,0.112407268
1.62009979e-05,2.47522685,1.62009979e-05,-0.112104091,1.62009979e-05,-0.000211128027,1.62009979e-05,0.112510311
1.62019979e-05,2.47268184,1.62019979e-05,-0.112791208,1.62019979e-05,0.000204045068,1.62019979e-05,0.112394629
1.62029979e-05,2.47487067,1.62029979e-05,-0.112088944,1.62029979e-05,-0.000211445518,1.62029979e-05,0.112494121
1.62039979e-05,2.47240261,1.62039979e-05,-0.112777471,1.62039979e-05,0.000204362002,1.62039979e-05,0.112381937
1.62049979e-05,2.47451576,1.62049979e-05,-0.112073855,1.62049979e-05,-0.000211765626,1.62049979e-05,0.112477989
1.62059979e-05,2.47212223,1.62059979e-05,-0.112763686,1.62059979e-05,0.000204682481,1.62059979e-05,0.112369192
1.62069979e-05,2.47416209,1.62069979e-05,-0.112058814,1.62069979e-05,-0.000212088765,1.62069979e-05,0.112461913
1.62079979e-05,2.47184072,1.62079979e-05,-0.112749859,1.62079979e-05,0.000205005436,1.62079979e-05,0.112356397
1.62089979e-05,2.47380961,1.62089979e-05,-0.112043818,1.62089979e-05,-0.000212413559,1.62089979e-05,0.112445892
1.62099979e-05,2.47155814,1.62099979e-05,-0.112735994,1.62099979e-05,0.000205329499,1.62099979e-05,0.112343552
1.62109979e-05,2.4734583,1.62109979e-05,-0.112028863,1.62109979e-05,-0.000212738754,1.62109979e-05,0.112429923
1.62119979e-05,2.47127451,1.62119979e-05,-0.112722093,1.62119979e-05,0.000205653585,1.62119979e-05,0.112330659
1.62129979e-05,2.47310811,1.62129979e-05,-0.112013947,1.62129979e-05,-0.000213063501,1.62129979e-05,0.112414005
1.62139979e-05,2.47098986,1.62139979e-05,-0.11270816,1.62139979e-05,0.000205977007,1.62139979e-05,0.112317721
1.62149979e-05,2.47275901,1.62149979e-05,-0.111999065,1.62149979e-05,-0.000213387175,1.62149979e-05,0.112398137
1.62159979e-05,2.47070423,1.62159979e-05,-0.112694196,1.62159979e-05,0.000206299234,1.62159979e-05,0.112304738
1.62169979e-05,2.47241097,1.62169979e-05,-0.111984218,1.62169979e-05,-0.000213709381,1.62169979e-05,0.112382317
1.62179979e-05,2.47041765,1.62179979e-05,-0.112680205,1.62179979e-05,0.000206619924,1.62179979e-05,0.112291711
1.62189979e-05,2.47206396,1.62189979e-05,-0.111969403,1.62189979e-05,-0.000214029866,1.62189979e-05,0.112366544
1.62199979e-05,2.47013015,1.62199979e-05,-0.112666185,1.62199979e-05,0.000206938876,1.62199979e-05,0.112278643
1.62209979e-05,2.47171794,1.62209979e-05,-0.111954618,1.62209979e-05,-0.000214348419,1.62209979e-05,0.112350815
1.62219979e-05,2.46984176,1.62219979e-05,-0.112652141,1.62219979e-05,0.000207255901,1.62219979e-05,0.112265534
1.62229979e-05,2.47137289,1.62229979e-05,-0.111939862,1.62229979e-05,-0.000214664914,1.62229979e-05,0.112335131
1.62239979e-05,2.46955251,1.62239979e-05,-0.112638073,1.62239979e-05,0.000207570933,1.62239979e-05,0.112252387
1.62249979e-05,2.47102877,1.62249979e-05,-0.111925134,1.62249979e-05,-0.000214979279,1.62249979e-05,0.11231949
1.62259979e-05,2.46926242,1.62259979e-05,-0.112623982,1.62259979e-05,0.000207883871,1.62259979e-05,0.112239201
1.62269979e-05,2.47068556,1.62269979e-05,-0.111910431,1.62269979e-05,-0.000215291489,1.62269979e-05,0.112303889
1.62279979e-05,2.46897153,1.62279979e-05,-0.112609869,1.62279979e-05,0.000208194677,1.62279979e-05,0.112225979
1.62289979e-05,2.47034323,1.62289979e-05,-0.111895754,1.62289979e-05,-0.000215601488,1.62289979e-05,0.112288329
1.62299979e-05,2.46867986,1.62299979e-05,-0.112595736,1.62299979e-05,0.000208503369,1.62299979e-05,0.112212721
1.62309979e-05,2.47000176,1.62309979e-05,-0.111881101,1.62309979e-05,-0.000215909283,1.62309979e-05,0.112272807
1.62319979e-05,2.46838744,1.62319979e-05,-0.112581583,1.62319979e-05,0.00020880991,1.62319979e-05,0.112199429
1.62329979e-05,2.46966111,1.62329979e-05,-0.111866471,1.62329979e-05,-0.000216214896,1.62329979e-05,0.112257323
1.62339979e-05,2.46809428,1.62339979e-05,-0.112567411,1.62339979e-05,0.000209114331,1.62339979e-05,0.112186104
1.62349979e-05,2.46932127,1.62349979e-05,-0.111851863,1.62349979e-05,-0.00021651832,1.62349979e-05,0.112241876
1.62359979e-05,2.46780042,1.62359979e-05,-0.112553221,1.62359979e-05,0.000209416647,1.62359979e-05,0.112172747
1.62369979e-05,2.4689822,1.62369979e-05,-0.111837277,1.62369979e-05,-0.000216819593,1.62369979e-05,0.112226464
1.62379979e-05,2.46750589,1.62379979e-05,-0.112539015,1.62379979e-05,0.000209716861,1.62379979e-05,0.112159358
1.62389979e-05,2.46864389,1.62389979e-05,-0.111822711,1.62389979e-05,-0.000217118721,1.62389979e-05,0.112211086
1.62399979e-05,2.46721069,1.62399979e-05,-0.112524792,1.62399979e-05,0.000210015007,1.62399979e-05,0.11214594
1.62409979e-05,2.46830631,1.62409979e-05,-0.111808164,1.62409979e-05,-0.000217415763,1.62409979e-05,0.112195741
1.62419979e-05,2.46691485,1.62419979e-05,-0.112510555,1.62419979e-05,0.000210311104,1.62419979e-05,0.112132493
1.62429979e-05,2.46796943,1.62429979e-05,-0.111793637,1.62429979e-05,-0.00021771071,1.62429979e-05,0.112180429
1.62439979e-05,2.4666184,1.62439979e-05,-0.112496303,1.62439979e-05,0.000210605163,1.62439979e-05,0.112119018
1.62449979e-05,2.46763325,1.62449979e-05,-0.111779127,1.62449979e-05,-0.000218003598,1.62449979e-05,0.112165148
1.62459979e-05,2.46632135,1.62459979e-05,-0.112482036,1.62459979e-05,0.000210897245,1.62459979e-05,0.112105516
1.62469979e-05,2.46729774,1.62469979e-05,-0.111764634,1.62469979e-05,-0.000218294469,1.62469979e-05,0.112149897
1.62479979e-05,2.46602373,1.62479979e-05,-0.112467757,1.62479979e-05,0.000211187347,1.62479979e-05,0.112091988
1.62489979e-05,2.46696287,1.62489979e-05,-0.111750158,1.62489979e-05,-0.000218583366,1.62489979e-05,0.112134676
1.62499979e-05,2.46572555,1.62499979e-05,-0.112453466,1.62499979e-05,0.000211475505,1.62499979e-05,0.112078434
1.62509979e-05,2.46662863,1.62509979e-05,-0.111735698,1.62509979e-05,-0.000218870276,1.62509979e-05,0.112119483
1.62519979e-05,2.46542684,1.62519979e-05,-0.112439162,1.62519979e-05,0.000211761758,1.62519979e-05,0.112064856
1.62529979e-05,2.46629501,1.62529979e-05,-0.111721253,1.62529979e-05,-0.00021915527,1.62529979e-05,0.112104318
1.62539979e-05,2.46512761,1.62539979e-05,-0.112424847,1.62539979e-05,0.000212046128,1.62539979e-05,0.112051255
1.62549979e-05,2.46596302,1.62549979e-05,-0.111706903,1.62549979e-05,-0.000219400849,1.62549979e-05,0.112089228
1.62559979e-05,2.4648279,1.62559979e-05,-0.112410487,1.62559979e-05,0.000212291527,1.62559979e-05,0.112037632
1.62569979e-05,2.46563047,1.62569979e-05,-0.111692495,1.62569979e-05,-0.000219670396,1.62569979e-05,0.112074112
1.62579979e-05,2.46452769,1.62579979e-05,-0.112396149,1.62579979e-05,0.00021256917,1.62579979e-05,0.112023986
1.62589979e-05,2.46529849,1.62589979e-05,-0.111678089,1.62589979e-05,-0.000219950567,1.62589979e-05,0.112059022
1.62599979e-05,2.46422702,1.62599979e-05,-0.112381805,1.62599979e-05,0.000212849519,1.62599979e-05,0.112010319
1.62609979e-05,2.46496705,1.62609979e-05,-0.111663694,1.62609979e-05,-0.000220230461,1.62609979e-05,0.112043957
1.62619979e-05,2.46392589,1.62619979e-05,-0.112367453,1.62619979e-05,0.000213128583,1.62619979e-05,0.111996631
1.62629979e-05,2.46463614,1.62629979e-05,-0.111649312,1.62629979e-05,-0.000220508633,1.62629979e-05,0.112028916
1.62639979e-05,2.46362433,1.62639979e-05,-0.112353092,1.62639979e-05,0.000213405852,1.62639979e-05,0.111982924
1.62649979e-05,2.46430575,1.62649979e-05,-0.111634943,1.62649979e-05,-0.000220784931,1.62649979e-05,0.112013898
1.62659979e-05,2.46332234,1.62659979e-05,-0.112338723,1.62659979e-05,0.000213681288,1.62659979e-05,0.111969197
1.62669979e-05,2.46397586,1.62669979e-05,-0.111620586,1.62669979e-05,-0.000221059356,1.62669979e-05,0.111998903
1.62679979e-05,2.46301994,1.62679979e-05,-0.112324345,1.62679979e-05,0.000213954913,1.62679979e-05,0.111955452
1.62689979e-05,2.46364644,1.62689979e-05,-0.11160624,1.62689979e-05,-0.000221331976,1.62689979e-05,0.111983929
1.62699979e-05,2.46271715,1.62699979e-05,-0.112309961,1.62699979e-05,0.00021422679,1.62699979e-05,0.111941689
1.62709979e-05,2.4633175,1.62709979e-05,-0.111591905,1.62709979e-05,-0.000221602782,1.62709979e-05,0.111968977
1.62719979e-05,2.46241398,1.62719979e-05,-0.11229557,1.62719979e-05,0.000214496923,1.62719979e-05,0.111927908
1.62729979e-05,2.46298902,1.62729979e-05,-0.11157758,1.62729979e-05,-0.000221871833,1.62729979e-05,0.111954046
1.62739979e-05,2.46211045,1.62739979e-05,-0.112281171,1.62739979e-05,0.000214765341,1.62739979e-05,0.111914111
1.62749979e-05,2.46266097,1.62749979e-05,-0.111563266,1.62749979e-05,-0.000222139168,1.62749979e-05,0.111939135
1.62759979e-05,2.46180656,1.62759979e-05,-0.112266767,1.62759979e-05,0.000215032099,1.62759979e-05,0.111900298
1.62769979e-05,2.46233336,1.62769979e-05,-0.111548962,1.62769979e-05,-0.00022240482,1.62769979e-05,0.111924244
1.62779979e-05,2.46150232,1.62779979e-05,-0.112252356,1.62779979e-05,0.000215297207,1.62779979e-05,0.111886469
1.62789979e-05,2.46200616,1.62789979e-05,-0.111534667,1.62789979e-05,-0.000222668809,1.62789979e-05,0.111909371
1.62799979e-05,2.46119776,1.62799979e-05,-0.11223794,1.62799979e-05,0.0002155607,1.62799979e-05,0.111872626
1.62809979e-05,2.46167937,1.62809979e-05,-0.111520381,1.62809979e-05,-0.000222931165,1.62809979e-05,0.111894517
1.62819979e-05,2.46089288,1.62819979e-05,-0.112223519,1.62819979e-05,0.000215822608,1.62819979e-05,0.111858767
1.62829979e-05,2.46135296,1.62829979e-05,-0.111506104,1.62829979e-05,-0.000223191914,1.62829979e-05,0.11187968
1.62839979e-05,2.4605877,1.62839979e-05,-0.112209092,1.62839979e-05,0.000216082955,1.62839979e-05,0.111844896
1.62849979e-05,2.46102695,1.62849979e-05,-0.111491836,1.62849979e-05,-0.000223451087,1.62849979e-05,0.111864861
1.62859979e-05,2.46028222,1.62859979e-05,-0.112194662,1.62859979e-05,0.000216341746,1.62859979e-05,0.11183101
1.62869979e-05,2.4607013,1.62869979e-05,-0.111477576,1.62869979e-05,-0.000223708698,1.62869979e-05,0.111850059
1.62879979e-05,2.45997646,1.62879979e-05,-0.112180226,1.62879979e-05,0.000216599036,1.62879979e-05,0.111817112
1.62889979e-05,2.46037601,1.62889979e-05,-0.111463323,1.62889979e-05,-0.000223964799,1.62889979e-05,0.111835273
1.62899979e-05,2.45967042,1.62899979e-05,-0.112165787,1.62899979e-05,0.000216854834,1.62899979e-05,0.111803201
1.62909979e-05,2.46005106,1.62909979e-05,-0.111449079,1.62909979e-05,-0.000224219384,1.62909979e-05,0.111820503
1.62919979e-05,2.45936411,1.62919979e-05,-0.112151344,1.62919979e-05,0.000217109163,1.62919979e-05,0.111789278
1.62929979e-05,2.45972646,1.62929979e-05,-0.111434841,1.62929979e-05,-0.000224472507,1.62929979e-05,0.111805748
1.62939979e-05,2.45905755,1.62939979e-05,-0.112136897,1.62939979e-05,0.000217362041,1.62939979e-05,0.111775343
1.62949979e-05,2.45940219,1.62949979e-05,-0.111420611,1.62949979e-05,-0.000224724165,1.62949979e-05,0.111791009
1.62959979e-05,2.45875075,1.62959979e-05,-0.112122447,1.62959979e-05,0.000217613501,1.62959979e-05,0.111761398
1.62969979e-05,2.45907824,1.62969979e-05,-0.111406387,1.62969979e-05,-0.000224974395,1.62969979e-05,0.111776284
1.62979979e-05,2.45844371,1.62979979e-05,-0.112107994,1.62979979e-05,0.000217863557,1.62979979e-05,0.111747441
1.62989979e-05,2.4587546,1.62989979e-05,-0.11139217,1.62989979e-05,-0.000225223225,1.62989979e-05,0.111761573
1.62999979e-05,2.45813644,1.62999979e-05,-0.112093538,1.62999979e-05,0.000218112239,1.62999979e-05,0.111733475
1.63009979e-05,2.45843126,1.63009979e-05,-0.111377959,1.63009979e-05,-0.000225470649,1.63009979e-05,0.111746876
1.63019979e-05,2.45782895,1.63019979e-05,-0.112079079,1.63019979e-05,0.000218359554,1.63019979e-05,0.111719498
1.63029979e-05,2.45810822,1.63029979e-05,-0.111363755,1.63029979e-05,-0.000225716716,1.63029979e-05,0.111732192
1.63039979e-05,2.45752126,1.63039979e-05,-0.112064618,1.63039979e-05,0.000218605529,1.63039979e-05,0.111705512
1.63049979e-05,2.45778546,1.63049979e-05,-0.111349556,1.63049979e-05,-0.000225961435,1.63049979e-05,0.111717521
1.63059979e-05,2.45721335,1.63059979e-05,-0.112050155,1.63059979e-05,0.000218850181,1.63059979e-05,0.111691516
1.63069979e-05,2.45746298,1.63069979e-05,-0.111335363,1.63069979e-05,-0.000226204835,1.63069979e-05,0.111702863
1.63079979e-05,2.45690526,1.63079979e-05,-0.112035689,1.63079979e-05,0.000219093524,1.63079979e-05,0.111677512
1.63089979e-05,2.45714077,1.63089979e-05,-0.111321176,1.63089979e-05,-0.000226446922,1.63089979e-05,0.111688217
1.63099979e-05,2.45659697,1.63099979e-05,-0.112021222,1.63099979e-05,0.0002193356,1.63099979e-05,0.111663499
1.63109979e-05,2.45681883,1.63109979e-05,-0.111306995,1.63109979e-05,-0.000226687726,1.63109979e-05,0.111673583
1.63119979e-05,2.45628851,1.63119979e-05,-0.112006753,1.63119979e-05,0.000219576402,1.63119979e-05,0.111649478
1.63129979e-05,2.45649714,1.63129979e-05,-0.111292818,1.63129979e-05,-0.000226927256,1.63129979e-05,0.111658961
1.63139979e-05,2.45597987,1.63139979e-05,-0.111992282,1.63139979e-05,0.000219815955,1.63139979e-05,0.111635448
1.63149979e-05,2.45617569,1.63149979e-05,-0.111278646,1.63149979e-05,-0.000227165529,1.63149979e-05,0.11164435
1.63159979e-05,2.45567106,1.63159979e-05,-0.11197781,1.63159979e-05,0.000220054275,1.63159979e-05,0.111621412
1.63169979e-05,2.45585449,1.63169979e-05,-0.11126448,1.63169979e-05,-0.000227402585,1.63169979e-05,0.11162975
1.63179979e-05,2.45536209,1.63179979e-05,-0.111963337,1.63179979e-05,0.000220291381,1.63179979e-05,0.111607368
1.63189979e-05,2.45553353,1.63189979e-05,-0.111250318,1.63189979e-05,-0.000227638407,1.63189979e-05,0.11161516
1.63199979e-05,2.45505297,1.63199979e-05,-0.111948863,1.63199979e-05,0.000220527291,1.63199979e-05,0.111593317
1.63209979e-05,2.45521279,1.63209979e-05,-0.11123616,1.63209979e-05,-0.000227873038,1.63209979e-05,0.111600581
1.63219979e-05,2.4547437,1.63219979e-05,-0.111934387,1.63219979e-05,0.000220762019,1.63219979e-05,0.111579259
1.63229979e-05,2.45489228,1.63229979e-05,-0.111222007,1.63229979e-05,-0.000228106484,1.63229979e-05,0.111586013
1.63239979e-05,2.45443429,1.63239979e-05,-0.111919911,1.63239979e-05,0.000220995565,1.63239979e-05,0.111565195
1.63249979e-05,2.45457198,1.63249979e-05,-0.111207858,1.63249979e-05,-0.000228338768,1.63249979e-05,0.111571454
1.63259979e-05,2.45412474,1.63259979e-05,-0.111905434,1.63259979e-05,0.000221227979,1.63259979e-05,0.111551125
1.63269979e-05,2.4542519,1.63269979e-05,-0.111193714,1.63269979e-05,-0.000228569883,1.63269979e-05,0.111556905
1.63279979e-05,2.45381506,1.63279979e-05,-0.111890957,1.63279979e-05,0.000221459256,1.63279979e-05,0.111537048
1.63289979e-05,2.45393202,1.63289979e-05,-0.111179574,1.63289979e-05,-0.000228799869,1.63289979e-05,0.111542365
1.63299979e-05,2.45350526,1.63299979e-05,-0.111876479,1.63299979e-05,0.000221689398,1.63299979e-05,0.111522966
1.63309979e-05,2.45361234,1.63309979e-05,-0.111165437,1.63309979e-05,-0.000229028742,1.63309979e-05,0.111527834
1.63319979e-05,2.45319533,1.63319979e-05,-0.111862,1.63319979e-05,0.000221918437,1.63319979e-05,0.111508879
1.63329979e-05,2.45329286,1.63329979e-05,-0.111151305,1.63329979e-05,-0.0002292565,1.63329979e-05,0.111513312
1.63339979e-05,2.45288529,1.63339979e-05,-0.111847522,1.63339979e-05,0.000222146391,1.63339979e-05,0.111494786
1.63349979e-05,2.45297357,1.63349979e-05,-0.111137176,1.63349979e-05,-0.000229483153,1.63349979e-05,0.111498799
1.63359979e-05,2.45257514,1.63359979e-05,-0.111833043,1.63359979e-05,0.00022237325,1.63359979e-05,0.111480688
1.63369979e-05,2.45265446,1.63369979e-05,-0.111123051,1.63369979e-05,-0.000229708738,1.63369979e-05,0.111484294
1.63379979e-05,2.45226489,1.63379979e-05,-0.111818564,1.63379979e-05,0.000222599049,1.63379979e-05,0.111466586
1.63389979e-05,2.45233553,1.63389979e-05,-0.11110893,1.63389979e-05,-0.000229933245,1.63389979e-05,0.111469797
1.63399979e-05,2.45195453,1.63399979e-05,-0.111804085,1.63399979e-05,0.000222823786,1.63399979e-05,0.111452479
1.63409979e-05,2.45201678,1.63409979e-05,-0.111094811,1.63409979e-05,-0.00023015671,1.63409979e-05,0.111455308
1.63419979e-05,2.45164408,1.63419979e-05,-0.111789606,1.63419979e-05,0.000223047491,1.63419979e-05,0.111438367
1.63429979e-05,2.4516982,1.63429979e-05,-0.111080697,1.63429979e-05,-0.000230379127,1.63429979e-05,0.111440827
1.63439979e-05,2.45133353,1.63439979e-05,-0.111775128,1.63439979e-05,0.000223270148,1.63439979e-05,0.111424251
1.63449979e-05,2.45137979,1.63449979e-05,-0.111066585,1.63449979e-05,-0.00023060051,1.63449979e-05,0.111426354
1.63459979e-05,2.4510229,1.63459979e-05,-0.11176065,1.63459979e-05,0.000223491796,1.63459979e-05,0.111410132
1.63469979e-05,2.45106154,1.63469979e-05,-0.111052477,1.63469979e-05,-0.000230820877,1.63469979e-05,0.111411888
1.63479979e-05,2.45071218,1.63479979e-05,-0.111746171,1.63479979e-05,0.000223712442,1.63479979e-05,0.111396008
1.63489979e-05,2.45074346,1.63489979e-05,-0.111038372,1.63489979e-05,-0.000231040243,1.63489979e-05,0.11139743
1.63499979e-05,2.45040138,1.63499979e-05,-0.111731694,1.63499979e-05,0.000223932098,1.63499979e-05,0.111381881
1.63509979e-05,2.45042552,1.63509979e-05,-0.11102427,1.63509979e-05,-0.000231258613,1.63509979e-05,0.111382978
1.63519979e-05,2.45009051,1.63519979e-05,-0.111717217,1.63519979e-05,0.000224150793,1.63519979e-05,0.11136775
1.63529979e-05,2.45010774,1.63529979e-05,-0.111010171,1.63529979e-05,-0.000231476083,1.63529979e-05,0.111368534
1.63539979e-05,2.44977956,1.63539979e-05,-0.111702741,1.63539979e-05,0.000224368795,1.63539979e-05,0.111353616
1.63549979e-05,2.44979011,1.63549979e-05,-0.110996074,1.63549979e-05,-0.000231693029,1.63549979e-05,0.111354096
1.63559979e-05,2.44946855,1.63559979e-05,-0.111688266,1.63559979e-05,0.000224586318,1.63559979e-05,0.111339479
1.63569979e-05,2.44947262,1.63569979e-05,-0.11098198,1.63569979e-05,-0.000231909506,1.63569979e-05,0.111339665
1.63579979e-05,2.44915746,1.63579979e-05,-0.111673791,1.63579979e-05,0.000224803416,1.63579979e-05,0.111325339
1.63589979e-05,2.44915527,1.63589979e-05,-0.110967888,1.63589979e-05,-0.000232125557,1.63589979e-05,0.11132524
1.63599979e-05,2.44884632,1.63599979e-05,-0.111659319,1.63599979e-05,0.000225020045,1.63599979e-05,0.111311196
1.63609979e-05,2.44883806,1.63609979e-05,-0.110953798,1.63609979e-05,-0.000232341134,1.63609979e-05,0.111310821
1.63619979e-05,2.44853512,1.63619979e-05,-0.111644847,1.63619979e-05,0.000225236218,1.63619979e-05,0.111297051
